subscription_id,user_id,plan_type,monthly_revenue,subscription_start,is_churned
3777,3777,Professional,2999,2026-01-26,0
3778,3778,Professional,2999,2025-05-28,0
3779,3779,Starter,999,2025-11-27,0
3780,3780,Starter,999,2024-11-27,1
3781,3781,Starter,999,2025-08-23,0
3782,3782,Enterprise,9999,2026-03-04,0
3783,3783,Enterprise,9999,2025-12-15,0
3784,3784,Starter,999,2026-05-25,1
3785,3785,Starter,999,2026-05-04,0
3786,3786,Professional,2999,2026-01-27,0
3787,3787,Starter,999,2025-10-06,0
3788,3788,Professional,2999,2025-06-01,0
3789,3789,Starter,999,2024-11-08,0
3790,3790,Professional,2999,2025-05-14,0
3791,3791,Professional,2999,2025-09-18,0
3792,3792,Starter,999,2025-07-31,0
3793,3793,Starter,999,2024-12-24,0
3794,3794,Starter,999,2025-12-05,1
3795,3795,Starter,999,2024-12-04,0
3796,3796,Professional,2999,2025-11-28,0
3797,3797,Starter,999,2025-12-29,0
3798,3798,Enterprise,9999,2026-01-05,0
3799,3799,Starter,999,2025-10-16,0
3800,3800,Professional,2999,2024-09-03,1
3801,3801,Professional,2999,2026-02-18,1
3802,3802,Starter,999,2024-09-06,0
3803,3803,Starter,999,2024-11-16,1
3804,3804,Starter,999,2026-03-07,0
3805,3805,Starter,999,2026-03-21,0
3806,3806,Starter,999,2025-04-19,0
3807,3807,Starter,999,2026-02-23,0
3808,3808,Starter,999,2025-06-23,0
3809,3809,Starter,999,2025-03-28,0
3810,3810,Starter,999,2025-10-23,1
3811,3811,Starter,999,2025-08-10,0
3812,3812,Starter,999,2024-08-17,0
3813,3813,Starter,999,2026-01-19,1
3814,3814,Professional,2999,2025-01-07,0
3815,3815,Enterprise,9999,2026-04-10,0
3816,3816,Starter,999,2026-04-06,0
3817,3817,Starter,999,2024-11-29,1
3818,3818,Starter,999,2025-09-07,1
3819,3819,Professional,2999,2025-05-02,0
3820,3820,Starter,999,2024-08-22,0
3821,3821,Starter,999,2025-05-09,1
3822,3822,Professional,2999,2026-04-07,0
3823,3823,Starter,999,2025-01-23,1
3824,3824,Professional,2999,2025-09-20,1
3825,3825,Professional,2999,2024-08-09,1
3826,3826,Professional,2999,2025-10-16,1
3827,3827,Starter,999,2025-09-06,0
3828,3828,Starter,999,2024-12-25,0
3829,3829,Enterprise,9999,2024-09-18,0
3830,3830,Professional,2999,2026-03-21,0
3831,3831,Starter,999,2025-03-13,0
3832,3832,Starter,999,2026-01-06,0
3833,3833,Professional,2999,2025-05-13,0
3834,3834,Enterprise,9999,2026-05-17,0
3835,3835,Starter,999,2024-11-10,0
3836,3836,Starter,999,2025-02-24,0
3837,3837,Starter,999,2025-08-16,1
3838,3838,Enterprise,9999,2026-03-25,0
3839,3839,Professional,2999,2026-05-29,0
3840,3840,Starter,999,2025-02-06,1
3841,3841,Starter,999,2025-09-15,0
3842,3842,Starter,999,2025-04-25,0
3843,3843,Professional,2999,2025-10-23,0
3844,3844,Starter,999,2026-02-15,0
3845,3845,Starter,999,2025-05-10,1
3846,3846,Starter,999,2026-01-25,0
3847,3847,Starter,999,2024-11-06,0
3848,3848,Starter,999,2025-09-10,1
3849,3849,Professional,2999,2026-05-22,0
3850,3850,Starter,999,2026-04-08,0
3851,3851,Starter,999,2025-09-02,1
3852,3852,Starter,999,2025-11-08,0
3853,3853,Starter,999,2026-05-13,0
3854,3854,Starter,999,2025-03-04,0
3855,3855,Professional,2999,2025-06-21,1
3856,3856,Starter,999,2025-05-03,0
3857,3857,Starter,999,2026-06-18,0
3858,3858,Starter,999,2026-04-29,0
3859,3859,Starter,999,2025-10-30,1
3860,3860,Starter,999,2026-05-30,0
3861,3861,Starter,999,2026-04-26,1
3862,3862,Starter,999,2025-03-19,0
3863,3863,Starter,999,2026-03-21,0
3864,3864,Starter,999,2026-01-25,0
3865,3865,Starter,999,2025-12-29,0
3866,3866,Professional,2999,2024-09-12,0
3867,3867,Enterprise,9999,2025-09-08,0
3868,3868,Starter,999,2026-01-02,1
3869,3869,Starter,999,2025-01-28,1
3870,3870,Starter,999,2026-04-16,0
3871,3871,Starter,999,2024-09-18,0
3872,3872,Starter,999,2026-06-04,0
3873,3873,Starter,999,2025-05-08,1
3874,3874,Starter,999,2025-05-01,0
3875,3875,Starter,999,2025-01-10,1
3876,3876,Starter,999,2025-03-18,0
3877,3877,Starter,999,2025-10-31,0
3878,3878,Starter,999,2025-07-30,0
3879,3879,Enterprise,9999,2026-05-02,0
3880,3880,Enterprise,9999,2025-12-12,0
3881,3881,Enterprise,9999,2025-12-24,0
3882,3882,Enterprise,9999,2025-01-22,0
3883,3883,Starter,999,2025-08-27,0
3884,3884,Professional,2999,2025-09-01,0
3885,3885,Professional,2999,2025-03-16,1
3886,3886,Enterprise,9999,2024-09-21,0
3887,3887,Enterprise,9999,2026-03-08,1
3888,3888,Professional,2999,2024-10-09,0
3889,3889,Enterprise,9999,2025-09-13,0
3890,3890,Enterprise,9999,2025-10-01,0
3891,3891,Starter,999,2025-07-29,0
3892,3892,Professional,2999,2025-12-22,0
3893,3893,Professional,2999,2026-01-14,1
3894,3894,Enterprise,9999,2026-06-19,0
3895,3895,Starter,999,2026-06-14,0
3896,3896,Starter,999,2024-08-18,0
3897,3897,Professional,2999,2025-05-20,1
3898,3898,Professional,2999,2024-11-07,0
3899,3899,Starter,999,2025-08-16,0
3900,3900,Starter,999,2025-06-21,0
3901,3901,Starter,999,2025-02-19,1
3902,3902,Enterprise,9999,2026-04-05,0
3903,3903,Starter,999,2025-01-23,0
3904,3904,Starter,999,2026-03-01,0
3905,3905,Starter,999,2024-11-24,0
3906,3906,Professional,2999,2026-01-28,0
3907,3907,Enterprise,9999,2025-03-04,0
3908,3908,Starter,999,2024-11-27,0
3909,3909,Starter,999,2025-07-10,1
3910,3910,Professional,2999,2025-03-27,0
3911,3911,Starter,999,2024-12-13,0
3912,3912,Starter,999,2025-08-11,0
3913,3913,Professional,2999,2025-01-31,1
3914,3914,Professional,2999,2025-03-17,0
3915,3915,Starter,999,2025-10-17,0
3916,3916,Professional,2999,2025-01-13,1
3917,3917,Professional,2999,2024-10-08,0
3918,3918,Starter,999,2025-02-05,0
3919,3919,Starter,999,2025-08-01,0
3920,3920,Professional,2999,2026-06-17,0
3921,3921,Professional,2999,2025-02-18,0
3922,3922,Professional,2999,2024-09-02,0
3923,3923,Professional,2999,2026-01-17,0
3924,3924,Starter,999,2025-07-17,0
3925,3925,Enterprise,9999,2026-06-16,0
3926,3926,Professional,2999,2025-02-15,0
3927,3927,Starter,999,2025-03-04,0
3928,3928,Professional,2999,2024-08-08,0
3929,3929,Enterprise,9999,2025-09-19,0
3930,3930,Starter,999,2026-05-20,1
3931,3931,Starter,999,2025-06-21,0
3932,3932,Professional,2999,2025-11-18,1
3933,3933,Professional,2999,2026-03-17,1
3934,3934,Starter,999,2025-11-24,0
3935,3935,Enterprise,9999,2025-04-13,0
3936,3936,Professional,2999,2026-02-17,1
3937,3937,Starter,999,2025-08-19,0
3938,3938,Starter,999,2025-04-19,1
3939,3939,Starter,999,2024-07-31,0
3940,3940,Starter,999,2026-01-22,0
3941,3941,Enterprise,9999,2025-04-02,0
3942,3942,Professional,2999,2025-08-19,0
3943,3943,Starter,999,2024-11-23,0
3944,3944,Starter,999,2024-09-19,0
3945,3945,Starter,999,2026-03-21,0
3946,3946,Professional,2999,2025-01-01,1
3947,3947,Professional,2999,2026-01-08,0
3948,3948,Starter,999,2024-07-27,0
3949,3949,Starter,999,2024-09-27,0
3950,3950,Starter,999,2025-07-14,0
3951,3951,Starter,999,2025-01-18,0
3952,3952,Starter,999,2025-07-14,0
3953,3953,Starter,999,2024-12-24,0
3954,3954,Professional,2999,2025-11-10,0
3955,3955,Starter,999,2025-08-09,0
3956,3956,Professional,2999,2024-09-17,1
3957,3957,Professional,2999,2024-11-26,0
3958,3958,Starter,999,2025-01-31,1
3959,3959,Starter,999,2026-04-20,0
3960,3960,Starter,999,2025-07-19,1
3961,3961,Starter,999,2026-06-21,0
3962,3962,Professional,2999,2025-06-10,0
3963,3963,Professional,2999,2024-11-02,0
3964,3964,Enterprise,9999,2024-07-26,0
3965,3965,Professional,2999,2025-08-12,0
3966,3966,Starter,999,2024-10-18,1
3967,3967,Starter,999,2024-08-18,0
3968,3968,Enterprise,9999,2026-03-26,0
3969,3969,Starter,999,2025-02-12,0
3970,3970,Starter,999,2026-02-28,0
3971,3971,Starter,999,2025-11-19,0
3972,3972,Starter,999,2025-05-29,0
3973,3973,Starter,999,2026-04-16,1
3974,3974,Professional,2999,2024-07-24,1
3975,3975,Professional,2999,2025-05-12,1
3976,3976,Professional,2999,2026-03-30,0
3977,3977,Professional,2999,2024-09-30,0
3978,3978,Starter,999,2024-11-30,0
3979,3979,Starter,999,2025-04-06,0
3980,3980,Starter,999,2025-06-21,0
3981,3981,Professional,2999,2025-05-31,0
3982,3982,Starter,999,2025-03-09,0
3983,3983,Starter,999,2025-10-27,1
3984,3984,Professional,2999,2026-06-22,0
3985,3985,Professional,2999,2024-07-19,1
3986,3986,Starter,999,2024-07-20,0
3987,3987,Starter,999,2024-09-06,1
3988,3988,Professional,2999,2024-07-22,0
3989,3989,Starter,999,2026-01-18,0
3990,3990,Starter,999,2025-12-06,1
3991,3991,Starter,999,2026-06-16,1
3992,3992,Professional,2999,2025-03-30,0
3993,3993,Professional,2999,2024-08-30,0
3994,3994,Starter,999,2026-03-19,0
3995,3995,Enterprise,9999,2024-09-11,0
3996,3996,Professional,2999,2026-04-08,1
3997,3997,Starter,999,2024-07-06,1
3998,3998,Enterprise,9999,2024-08-21,0
3999,3999,Starter,999,2026-04-26,1
4000,4000,Professional,2999,2025-02-05,0
4001,4001,Starter,999,2025-03-13,0
4002,4002,Professional,2999,2025-06-08,1
4003,4003,Professional,2999,2026-01-11,0
4004,4004,Enterprise,9999,2025-12-28,0
4005,4005,Starter,999,2024-07-24,0
4006,4006,Professional,2999,2025-11-06,0
4007,4007,Professional,2999,2025-09-17,0
4008,4008,Starter,999,2026-05-03,1
4009,4009,Starter,999,2025-01-03,1
4010,4010,Starter,999,2025-01-05,1
4011,4011,Starter,999,2026-02-09,0
4012,4012,Starter,999,2026-03-07,0
4013,4013,Professional,2999,2024-08-16,0
4014,4014,Starter,999,2024-10-14,1
4015,4015,Starter,999,2025-09-25,0
4016,4016,Starter,999,2025-10-19,1
4017,4017,Starter,999,2025-03-29,1
4018,4018,Professional,2999,2026-02-05,1
4019,4019,Professional,2999,2025-03-10,0
4020,4020,Enterprise,9999,2026-02-26,0
4021,4021,Starter,999,2024-08-25,0
4022,4022,Starter,999,2025-11-22,0
4023,4023,Professional,2999,2026-03-25,1
4024,4024,Professional,2999,2026-05-10,0
4025,4025,Professional,2999,2025-09-20,0
4026,4026,Professional,2999,2024-11-20,0
4027,4027,Starter,999,2025-05-09,0
4028,4028,Starter,999,2025-07-15,1
4029,4029,Starter,999,2025-10-13,1
4030,4030,Starter,999,2026-05-28,0
4031,4031,Enterprise,9999,2024-07-03,0
4032,4032,Starter,999,2026-02-28,0
4033,4033,Enterprise,9999,2024-08-24,0
4034,4034,Professional,2999,2025-05-02,1
4035,4035,Starter,999,2025-01-29,0
4036,4036,Enterprise,9999,2026-06-21,0
4037,4037,Starter,999,2025-03-24,0
4038,4038,Starter,999,2025-01-05,0
4039,4039,Enterprise,9999,2025-07-25,0
4040,4040,Starter,999,2025-07-21,0
4041,4041,Starter,999,2024-08-08,0
4042,4042,Starter,999,2025-10-18,1
4043,4043,Starter,999,2025-10-21,1
4044,4044,Professional,2999,2025-11-21,0
4045,4045,Starter,999,2025-08-20,0
4046,4046,Starter,999,2025-12-22,0
4047,4047,Professional,2999,2024-10-07,0
4048,4048,Starter,999,2025-11-16,1
4049,4049,Starter,999,2025-07-25,0
4050,4050,Starter,999,2025-07-16,0
4051,4051,Starter,999,2025-03-24,1
4052,4052,Enterprise,9999,2026-03-11,0
4053,4053,Professional,2999,2024-11-08,1
4054,4054,Starter,999,2026-03-21,0
4055,4055,Professional,2999,2025-03-08,0
4056,4056,Professional,2999,2025-03-02,0
4057,4057,Starter,999,2024-07-15,1
4058,4058,Enterprise,9999,2024-10-29,1
4059,4059,Starter,999,2024-10-30,0
4060,4060,Starter,999,2026-02-27,1
4061,4061,Starter,999,2025-02-21,1
4062,4062,Starter,999,2025-11-02,0
4063,4063,Starter,999,2026-04-25,0
4064,4064,Professional,2999,2025-12-17,0
4065,4065,Professional,2999,2024-11-24,0
4066,4066,Starter,999,2025-08-08,0
4067,4067,Enterprise,9999,2025-03-21,0
4068,4068,Starter,999,2024-10-04,0
4069,4069,Starter,999,2025-03-08,0
4070,4070,Professional,2999,2024-12-22,0
4071,4071,Starter,999,2025-04-21,0
4072,4072,Starter,999,2026-04-12,1
4073,4073,Professional,2999,2024-08-31,0
4074,4074,Enterprise,9999,2026-03-12,0
4075,4075,Starter,999,2025-01-01,0
4076,4076,Enterprise,9999,2025-10-25,0
4077,4077,Professional,2999,2026-05-27,0
4078,4078,Professional,2999,2026-04-06,0
4079,4079,Starter,999,2025-07-04,0
4080,4080,Starter,999,2025-12-29,1
4081,4081,Professional,2999,2025-03-03,0
4082,4082,Professional,2999,2026-01-29,0
4083,4083,Starter,999,2025-07-06,0
4084,4084,Enterprise,9999,2024-07-22,0
4085,4085,Starter,999,2025-03-22,0
4086,4086,Professional,2999,2025-07-19,0
4087,4087,Starter,999,2025-08-06,0
4088,4088,Enterprise,9999,2025-04-26,0
4089,4089,Starter,999,2024-11-23,0
4090,4090,Starter,999,2024-07-12,0
4091,4091,Starter,999,2024-12-10,0
4092,4092,Starter,999,2024-11-28,0
4093,4093,Professional,2999,2024-08-25,0
4094,4094,Starter,999,2025-05-31,1
4095,4095,Starter,999,2024-12-14,0
4096,4096,Starter,999,2025-10-19,0
4097,4097,Professional,2999,2024-11-11,0
4098,4098,Professional,2999,2024-08-19,1
4099,4099,Starter,999,2026-01-13,1
4100,4100,Professional,2999,2024-08-29,0
4101,4101,Professional,2999,2025-01-22,0
4102,4102,Starter,999,2025-04-28,0
4103,4103,Starter,999,2024-09-22,0
4104,4104,Professional,2999,2025-05-04,0
4105,4105,Professional,2999,2024-12-17,0
4106,4106,Starter,999,2026-03-13,0
4107,4107,Starter,999,2025-10-20,1
4108,4108,Starter,999,2024-08-06,0
4109,4109,Professional,2999,2025-02-03,0
4110,4110,Enterprise,9999,2025-10-15,0
4111,4111,Starter,999,2024-07-20,0
4112,4112,Professional,2999,2026-04-22,0
4113,4113,Starter,999,2024-06-30,0
4114,4114,Professional,2999,2026-04-05,0
4115,4115,Starter,999,2025-09-13,1
4116,4116,Enterprise,9999,2024-11-19,0
4117,4117,Starter,999,2024-07-05,0
4118,4118,Starter,999,2025-05-08,1
4119,4119,Professional,2999,2026-03-13,0
4120,4120,Starter,999,2025-02-11,0
4121,4121,Starter,999,2026-01-01,0
4122,4122,Professional,2999,2024-11-29,1
4123,4123,Professional,2999,2025-06-28,1
4124,4124,Starter,999,2026-03-14,0
4125,4125,Starter,999,2026-05-08,0
4126,4126,Professional,2999,2024-06-23,0
4127,4127,Starter,999,2025-06-07,0
4128,4128,Starter,999,2025-08-24,1
4129,4129,Starter,999,2026-06-03,1
4130,4130,Professional,2999,2025-05-19,0
4131,4131,Professional,2999,2025-02-06,0
4132,4132,Starter,999,2024-12-17,0
4133,4133,Professional,2999,2025-04-07,0
4134,4134,Starter,999,2025-06-06,0
4135,4135,Professional,2999,2024-07-10,0
4136,4136,Enterprise,9999,2024-09-19,0
4137,4137,Starter,999,2026-04-27,1
4138,4138,Starter,999,2025-02-28,1
4139,4139,Starter,999,2025-06-26,0
4140,4140,Professional,2999,2025-04-18,0
4141,4141,Starter,999,2024-08-26,1
4142,4142,Starter,999,2026-04-14,0
4143,4143,Starter,999,2025-11-28,1
4144,4144,Starter,999,2024-12-08,0
4145,4145,Professional,2999,2024-08-19,0
4146,4146,Starter,999,2024-11-19,0
4147,4147,Starter,999,2026-06-18,1
4148,4148,Professional,2999,2025-01-28,0
4149,4149,Starter,999,2025-05-12,0
4150,4150,Professional,2999,2025-07-28,0
4151,4151,Starter,999,2025-10-21,1
4152,4152,Professional,2999,2025-10-15,0
4153,4153,Professional,2999,2025-12-08,1
4154,4154,Professional,2999,2025-07-28,0
4155,4155,Starter,999,2025-03-05,0
4156,4156,Starter,999,2024-10-08,0
4157,4157,Starter,999,2025-05-22,0
4158,4158,Starter,999,2026-01-01,0
4159,4159,Professional,2999,2025-10-09,0
4160,4160,Enterprise,9999,2026-06-08,0
4161,4161,Starter,999,2026-04-21,0
4162,4162,Professional,2999,2025-12-14,0
4163,4163,Starter,999,2025-10-09,0
4164,4164,Starter,999,2025-03-04,0
4165,4165,Starter,999,2025-04-30,0
4166,4166,Starter,999,2024-11-08,0
4167,4167,Starter,999,2024-07-14,0
4168,4168,Starter,999,2025-07-14,0
4169,4169,Starter,999,2024-06-29,0
4170,4170,Professional,2999,2025-07-26,0
4171,4171,Starter,999,2025-06-27,1
4172,4172,Starter,999,2024-09-08,0
4173,4173,Professional,2999,2025-03-30,1
4174,4174,Starter,999,2025-09-15,0
4175,4175,Professional,2999,2025-09-10,0
4176,4176,Starter,999,2024-07-03,1
4177,4177,Starter,999,2025-08-14,0
4178,4178,Starter,999,2025-05-09,0
4179,4179,Starter,999,2026-04-10,0
4180,4180,Starter,999,2025-07-05,0
4181,4181,Starter,999,2025-11-12,1
4182,4182,Professional,2999,2025-08-08,0
4183,4183,Starter,999,2025-10-24,0
4184,4184,Starter,999,2024-10-20,1
4185,4185,Professional,2999,2025-05-25,1
4186,4186,Starter,999,2025-03-17,1
4187,4187,Starter,999,2026-02-16,1
4188,4188,Enterprise,9999,2026-02-02,0
4189,4189,Starter,999,2024-11-20,1
4190,4190,Starter,999,2025-11-22,0
4191,4191,Starter,999,2026-04-09,0
4192,4192,Starter,999,2024-09-07,0
4193,4193,Starter,999,2024-11-24,0
4194,4194,Starter,999,2024-08-09,0
4195,4195,Starter,999,2026-01-22,1
4196,4196,Professional,2999,2025-02-16,0
4197,4197,Starter,999,2025-03-12,0
4198,4198,Enterprise,9999,2025-07-01,0
4199,4199,Starter,999,2026-01-05,1
4200,4200,Starter,999,2026-03-17,1
4201,4201,Enterprise,9999,2025-10-19,0
4202,4202,Enterprise,9999,2025-05-27,0
4203,4203,Professional,2999,2025-09-25,0
4204,4204,Enterprise,9999,2025-06-11,0
4205,4205,Starter,999,2025-10-26,0
4206,4206,Starter,999,2024-11-28,0
4207,4207,Starter,999,2025-09-08,0
4208,4208,Enterprise,9999,2025-12-19,0
4209,4209,Enterprise,9999,2025-03-15,1
4210,4210,Starter,999,2024-11-03,0
4211,4211,Professional,2999,2025-11-19,0
4212,4212,Professional,2999,2025-02-06,1
4213,4213,Professional,2999,2025-10-24,0
4214,4214,Starter,999,2026-05-22,0
4215,4215,Enterprise,9999,2024-08-31,0
4216,4216,Professional,2999,2026-05-23,0
4217,4217,Starter,999,2024-07-11,1
4218,4218,Enterprise,9999,2024-08-22,0
4219,4219,Starter,999,2026-01-27,0
4220,4220,Professional,2999,2024-07-13,0
4221,4221,Starter,999,2025-08-03,1
4222,4222,Starter,999,2024-12-03,0
4223,4223,Professional,2999,2025-02-05,1
4224,4224,Professional,2999,2026-01-16,0
4225,4225,Enterprise,9999,2026-02-09,0
4226,4226,Starter,999,2026-05-14,1
4227,4227,Starter,999,2026-04-02,0
4228,4228,Enterprise,9999,2024-07-11,0
4229,4229,Professional,2999,2025-10-06,1
4230,4230,Starter,999,2025-02-19,0
4231,4231,Starter,999,2025-08-30,0
4232,4232,Professional,2999,2025-12-06,0
4233,4233,Enterprise,9999,2026-04-25,0
4234,4234,Professional,2999,2025-10-02,0
4235,4235,Starter,999,2024-08-07,0
4236,4236,Starter,999,2026-06-15,0
4237,4237,Starter,999,2024-08-17,0
4238,4238,Starter,999,2025-09-04,0
4239,4239,Enterprise,9999,2026-03-13,0
4240,4240,Starter,999,2024-08-24,1
4241,4241,Enterprise,9999,2025-05-16,0
4242,4242,Starter,999,2026-03-16,0
4243,4243,Starter,999,2024-12-26,0
4244,4244,Professional,2999,2025-10-14,0
4245,4245,Enterprise,9999,2024-08-01,0
4246,4246,Starter,999,2025-08-18,0
4247,4247,Professional,2999,2025-11-04,1
4248,4248,Starter,999,2026-03-06,0
4249,4249,Starter,999,2026-03-19,0
4250,4250,Starter,999,2026-03-09,0
4251,4251,Starter,999,2024-08-17,1
4252,4252,Starter,999,2025-03-06,0
4253,4253,Starter,999,2025-06-09,1
4254,4254,Professional,2999,2025-11-03,0
4255,4255,Starter,999,2024-10-28,1
4256,4256,Professional,2999,2026-02-16,0
4257,4257,Professional,2999,2025-08-13,0
4258,4258,Starter,999,2025-09-21,0
4259,4259,Professional,2999,2026-02-13,0
4260,4260,Starter,999,2025-02-21,0
4261,4261,Professional,2999,2026-03-09,0
4262,4262,Professional,2999,2025-08-19,0
4263,4263,Professional,2999,2025-11-04,1
4264,4264,Starter,999,2025-10-30,1
4265,4265,Professional,2999,2025-10-26,0
4266,4266,Starter,999,2025-10-31,0
4267,4267,Starter,999,2024-08-04,0
4268,4268,Starter,999,2025-04-10,0
4269,4269,Professional,2999,2025-08-11,1
4270,4270,Starter,999,2024-10-28,0
4271,4271,Starter,999,2026-01-16,0
4272,4272,Starter,999,2026-03-11,0
4273,4273,Professional,2999,2026-04-24,0
4274,4274,Starter,999,2025-03-17,1
4275,4275,Starter,999,2024-12-11,0
4276,4276,Starter,999,2025-08-07,0
4277,4277,Professional,2999,2026-03-18,0
4278,4278,Professional,2999,2026-04-18,0
4279,4279,Starter,999,2025-08-10,1
4280,4280,Starter,999,2026-05-07,0
4281,4281,Starter,999,2026-05-09,0
4282,4282,Starter,999,2026-06-14,0
4283,4283,Professional,2999,2026-02-15,0
4284,4284,Starter,999,2025-08-06,0
4285,4285,Starter,999,2025-04-21,0
4286,4286,Starter,999,2026-06-04,0
4287,4287,Starter,999,2025-04-06,0
4288,4288,Starter,999,2026-01-09,1
4289,4289,Professional,2999,2026-01-25,0
4290,4290,Professional,2999,2024-08-27,1
4291,4291,Starter,999,2025-10-10,0
4292,4292,Starter,999,2026-02-11,0
4293,4293,Starter,999,2024-11-21,0
4294,4294,Starter,999,2024-11-28,1
4295,4295,Starter,999,2026-01-16,0
4296,4296,Starter,999,2025-08-04,1
4297,4297,Enterprise,9999,2026-04-15,0
4298,4298,Professional,2999,2026-03-12,0
4299,4299,Professional,2999,2026-01-05,0
4300,4300,Enterprise,9999,2025-02-26,0
4301,4301,Professional,2999,2025-06-03,0
4302,4302,Starter,999,2025-04-12,1
4303,4303,Starter,999,2025-12-09,0
4304,4304,Starter,999,2026-04-15,1
4305,4305,Professional,2999,2025-08-27,0
4306,4306,Enterprise,9999,2024-06-27,0
4307,4307,Starter,999,2026-06-01,1
4308,4308,Enterprise,9999,2025-06-03,0
4309,4309,Starter,999,2025-04-02,0
4310,4310,Professional,2999,2026-01-09,0
4311,4311,Professional,2999,2025-10-20,0
4312,4312,Professional,2999,2025-09-16,0
4313,4313,Starter,999,2025-04-04,0
4314,4314,Starter,999,2026-01-22,0
4315,4315,Starter,999,2025-10-28,1
4316,4316,Starter,999,2026-04-25,0
4317,4317,Starter,999,2026-05-21,0
4318,4318,Professional,2999,2026-03-21,0
4319,4319,Professional,2999,2024-11-27,0
4320,4320,Starter,999,2025-09-07,0
4321,4321,Professional,2999,2026-01-23,1
4322,4322,Starter,999,2025-03-24,1
4323,4323,Starter,999,2024-10-30,0
4324,4324,Starter,999,2025-05-31,0
4325,4325,Starter,999,2025-05-10,0
4326,4326,Professional,2999,2025-05-28,0
4327,4327,Professional,2999,2025-12-25,1
4328,4328,Starter,999,2024-09-06,0
4329,4329,Starter,999,2026-01-22,0
4330,4330,Professional,2999,2026-06-18,0
4331,4331,Professional,2999,2024-08-24,0
4332,4332,Starter,999,2024-08-20,0
4333,4333,Professional,2999,2025-08-15,0
4334,4334,Starter,999,2024-10-14,1
4335,4335,Starter,999,2024-11-02,0
4336,4336,Professional,2999,2025-08-21,0
4337,4337,Starter,999,2025-02-05,1
4338,4338,Enterprise,9999,2025-02-16,0
4339,4339,Professional,2999,2025-10-31,0
4340,4340,Professional,2999,2024-10-13,0
4341,4341,Professional,2999,2025-07-09,0
4342,4342,Professional,2999,2025-08-09,0
4343,4343,Starter,999,2026-02-19,1
4344,4344,Starter,999,2025-12-13,1
4345,4345,Professional,2999,2025-01-12,0
4346,4346,Professional,2999,2025-05-11,0
4347,4347,Starter,999,2025-11-21,0
4348,4348,Starter,999,2026-01-13,0
4349,4349,Starter,999,2026-03-11,0
4350,4350,Starter,999,2025-12-03,0
4351,4351,Professional,2999,2024-08-16,0
4352,4352,Professional,2999,2026-02-02,0
4353,4353,Starter,999,2025-03-17,0
4354,4354,Professional,2999,2025-01-08,1
4355,4355,Starter,999,2024-10-31,0
4356,4356,Starter,999,2025-03-23,1
4357,4357,Starter,999,2025-12-31,0
4358,4358,Starter,999,2026-02-13,1
4359,4359,Professional,2999,2026-04-03,0
4360,4360,Starter,999,2025-11-16,1
4361,4361,Starter,999,2025-06-27,1
4362,4362,Starter,999,2026-02-23,0
4363,4363,Professional,2999,2024-10-23,1
4364,4364,Starter,999,2025-07-17,1
4365,4365,Professional,2999,2024-11-30,0
4366,4366,Professional,2999,2026-02-13,0
4367,4367,Starter,999,2025-01-06,0
4368,4368,Enterprise,9999,2024-07-09,0
4369,4369,Starter,999,2024-07-03,1
4370,4370,Starter,999,2025-03-21,0
4371,4371,Starter,999,2025-12-16,0
4372,4372,Enterprise,9999,2024-09-26,0
4373,4373,Starter,999,2024-07-13,0
4374,4374,Professional,2999,2025-10-08,0
4375,4375,Professional,2999,2026-01-17,0
4376,4376,Starter,999,2024-12-13,0
4377,4377,Starter,999,2026-04-03,1
4378,4378,Starter,999,2025-05-13,0
4379,4379,Professional,2999,2025-02-27,0
4380,4380,Starter,999,2026-03-18,1
4381,4381,Professional,2999,2024-07-22,0
4382,4382,Starter,999,2025-12-02,1
4383,4383,Starter,999,2025-06-27,0
4384,4384,Professional,2999,2025-06-20,1
4385,4385,Professional,2999,2026-03-18,0
4386,4386,Professional,2999,2025-10-10,1
4387,4387,Starter,999,2025-07-06,1
4388,4388,Starter,999,2025-11-18,0
4389,4389,Starter,999,2025-05-31,0
4390,4390,Professional,2999,2025-02-20,0
4391,4391,Professional,2999,2024-10-13,0
4392,4392,Starter,999,2026-02-07,0
4393,4393,Professional,2999,2025-09-05,0
4394,4394,Starter,999,2025-10-02,0
4395,4395,Enterprise,9999,2025-07-12,0
4396,4396,Starter,999,2025-12-11,0
4397,4397,Starter,999,2025-09-09,0
4398,4398,Professional,2999,2025-03-05,0
4399,4399,Enterprise,9999,2024-11-11,0
4400,4400,Starter,999,2025-04-07,0
4401,4401,Professional,2999,2025-04-03,0
4402,4402,Starter,999,2025-12-06,0
4403,4403,Professional,2999,2024-10-04,1
4404,4404,Starter,999,2025-06-23,0
4405,4405,Starter,999,2026-01-02,0
4406,4406,Professional,2999,2025-10-06,0
4407,4407,Starter,999,2026-04-13,0
4408,4408,Starter,999,2025-06-12,0
4409,4409,Starter,999,2025-10-12,0
4410,4410,Enterprise,9999,2025-06-16,0
4411,4411,Professional,2999,2024-08-06,0
4412,4412,Professional,2999,2025-12-08,0
4413,4413,Starter,999,2025-05-20,0
4414,4414,Professional,2999,2026-04-16,0
4415,4415,Professional,2999,2026-04-25,1
4416,4416,Starter,999,2025-12-05,0
4417,4417,Professional,2999,2025-12-10,0
4418,4418,Professional,2999,2025-04-25,0
4419,4419,Professional,2999,2024-10-22,0
4420,4420,Starter,999,2024-06-28,0
4421,4421,Professional,2999,2025-08-31,0
