user_id,signup_date,country,industry,company_size
3822,2026-05-09,Haiti,Healthcare,Large
3823,2025-08-31,Cote d'Ivoire,Education,Small
3824,2025-09-29,Guatemala,Finance,Large
3825,2026-04-26,Cook Islands,Retail,Large
3826,2025-06-03,Serbia,Retail,Small
3827,2024-05-23,Madagascar,Healthcare,Large
3828,2023-09-11,Mayotte,Healthcare,Medium
3829,2025-12-28,Estonia,Technology,Medium
3830,2026-03-19,Mauritius,Healthcare,Medium
3831,2023-07-30,Cook Islands,Technology,Large
3832,2025-03-01,Guadeloupe,Education,Large
3833,2023-12-12,Malaysia,Technology,Medium
3834,2024-10-31,Panama,Finance,Large
3835,2023-07-23,Guinea-Bissau,Education,Small
3836,2025-05-29,Russian Federation,Healthcare,Medium
3837,2025-06-09,Bulgaria,Healthcare,Large
3838,2026-01-08,Wallis and Futuna,Retail,Small
3839,2023-09-26,Algeria,Healthcare,Large
3840,2025-10-27,Qatar,Finance,Medium
3841,2024-02-18,Denmark,Healthcare,Medium
3842,2026-02-12,New Caledonia,Technology,Large
3843,2024-07-15,United Kingdom,Retail,Large
3844,2023-08-23,Bangladesh,Finance,Medium
3845,2026-01-28,Montenegro,Technology,Medium
3846,2026-01-20,Svalbard & Jan Mayen Islands,Healthcare,Small
3847,2024-05-01,Slovenia,Healthcare,Small
3848,2024-10-30,Trinidad and Tobago,Education,Medium
3849,2024-01-30,France,Healthcare,Small
3850,2024-05-02,Thailand,Retail,Medium
3851,2024-10-03,Nauru,Education,Large
3852,2025-10-11,Antigua and Barbuda,Finance,Medium
3853,2026-04-23,Hungary,Technology,Large
3854,2026-05-03,Finland,Retail,Large
3855,2024-05-30,Grenada,Technology,Small
3856,2023-12-25,Maldives,Finance,Large
3857,2023-07-08,Greenland,Education,Small
3858,2023-08-09,Colombia,Healthcare,Medium
3859,2023-10-02,Sao Tome and Principe,Healthcare,Small
3860,2024-06-22,Swaziland,Education,Medium
3861,2025-10-31,Albania,Healthcare,Medium
3862,2026-04-04,Dominican Republic,Healthcare,Small
3863,2026-02-05,Panama,Retail,Small
3864,2024-09-30,Cayman Islands,Education,Medium
3865,2024-07-03,Jersey,Retail,Large
3866,2024-05-13,Martinique,Education,Small
3867,2024-04-07,Isle of Man,Education,Medium
3868,2026-04-20,Nepal,Healthcare,Small
3869,2024-12-23,Bulgaria,Finance,Large
3870,2024-11-15,Christmas Island,Education,Medium
3871,2023-11-04,Jamaica,Finance,Small
3872,2026-05-25,United Kingdom,Education,Small
3873,2025-07-09,Cambodia,Technology,Small
3874,2024-03-17,Latvia,Retail,Medium
3875,2023-11-29,Malawi,Finance,Medium
3876,2025-05-16,Albania,Retail,Small
3877,2023-09-18,Macao,Retail,Medium
3878,2025-06-08,Mongolia,Education,Medium
3879,2025-07-26,Canada,Education,Medium
3880,2025-05-04,Guam,Technology,Large
3881,2023-09-11,Tuvalu,Technology,Large
3882,2023-12-25,Belize,Retail,Medium
3883,2024-07-24,Qatar,Education,Large
3884,2024-11-04,Guyana,Finance,Large
3885,2023-07-15,Ukraine,Technology,Large
3886,2025-09-13,Ecuador,Retail,Large
3887,2024-06-22,Grenada,Retail,Large
3888,2023-11-11,Portugal,Finance,Medium
3889,2025-04-27,Haiti,Healthcare,Medium
3890,2024-05-05,Madagascar,Education,Large
3891,2024-11-29,Montenegro,Retail,Medium
3892,2026-06-11,Isle of Man,Healthcare,Medium
3893,2025-01-09,Malta,Technology,Medium
3894,2024-06-13,South Africa,Education,Medium
3895,2025-01-30,Germany,Education,Small
3896,2026-01-16,Congo,Technology,Medium
3897,2024-03-12,Lithuania,Finance,Large
3898,2024-01-09,Libyan Arab Jamahiriya,Retail,Large
3899,2025-02-09,Botswana,Retail,Large
3900,2025-07-04,Bahrain,Finance,Large
3901,2024-02-19,Poland,Healthcare,Large
3902,2023-08-05,Korea,Finance,Large
3903,2025-08-22,Macao,Education,Large
3904,2025-05-30,Samoa,Technology,Small
3905,2025-10-01,Greece,Technology,Large
3906,2024-05-21,Norway,Finance,Large
3907,2025-01-05,Moldova,Education,Large
3908,2023-08-21,Australia,Finance,Medium
3909,2023-09-03,Sri Lanka,Healthcare,Medium
3910,2024-08-07,Palestinian Territory,Retail,Small
3911,2025-04-13,Lao People's Democratic Republic,Education,Large
3912,2024-05-14,Guernsey,Technology,Medium
3913,2024-07-16,Togo,Retail,Large
3914,2024-12-30,Libyan Arab Jamahiriya,Finance,Large
3915,2023-10-13,Mauritania,Finance,Medium
3916,2026-02-25,Tajikistan,Technology,Medium
3917,2024-07-13,Moldova,Technology,Large
3918,2024-05-06,Djibouti,Technology,Large
3919,2023-10-27,Hungary,Technology,Small
3920,2026-04-14,Jordan,Healthcare,Medium
3921,2026-03-26,Saint Barthelemy,Technology,Small
3922,2024-08-06,Haiti,Education,Medium
3923,2024-01-27,Tuvalu,Finance,Medium
3924,2024-05-29,Congo,Healthcare,Large
3925,2026-05-24,Luxembourg,Retail,Small
3926,2025-12-23,Niger,Retail,Large
3927,2025-09-04,Taiwan,Healthcare,Small
3928,2025-09-04,Palau,Healthcare,Small
3929,2024-01-27,Tokelau,Healthcare,Large
3930,2025-09-20,Latvia,Retail,Large
3931,2024-08-30,Algeria,Retail,Medium
3932,2025-06-17,Congo,Retail,Medium
3933,2025-01-30,Italy,Healthcare,Large
3934,2024-09-23,Korea,Healthcare,Large
3935,2025-04-07,Dominican Republic,Healthcare,Small
3936,2025-06-02,Niue,Technology,Medium
3937,2024-05-03,Palau,Healthcare,Large
3938,2025-12-07,British Virgin Islands,Finance,Small
3939,2025-02-09,Switzerland,Retail,Large
3940,2024-03-09,Solomon Islands,Finance,Medium
3941,2024-11-19,Germany,Retail,Large
3942,2025-09-16,Brunei Darussalam,Retail,Large
3943,2024-04-26,Iran,Education,Large
3944,2025-10-19,Armenia,Education,Large
3945,2025-03-26,French Guiana,Finance,Small
3946,2024-09-27,Sudan,Education,Medium
3947,2023-11-27,Armenia,Finance,Large
3948,2024-08-03,Mexico,Finance,Large
3949,2026-04-20,Lebanon,Finance,Large
3950,2024-03-31,Lebanon,Healthcare,Small
3951,2025-09-12,Jersey,Finance,Large
3952,2026-04-22,Myanmar,Technology,Medium
3953,2025-11-17,Czech Republic,Finance,Small
3954,2023-07-21,South Africa,Healthcare,Large
3955,2026-02-11,Turkey,Retail,Medium
3956,2023-12-11,Guyana,Retail,Medium
3957,2026-02-10,Malta,Finance,Large
3958,2026-05-21,Cote d'Ivoire,Healthcare,Large
3959,2023-08-28,Russian Federation,Retail,Small
3960,2026-04-11,Germany,Technology,Small
3961,2025-01-17,New Zealand,Education,Medium
3962,2024-05-06,Bolivia,Healthcare,Large
3963,2026-03-11,Bouvet Island (Bouvetoya),Healthcare,Small
3964,2025-12-12,Albania,Technology,Medium
3965,2025-03-20,Saint Lucia,Retail,Small
3966,2025-08-25,Isle of Man,Finance,Large
3967,2026-05-05,United States Virgin Islands,Technology,Large
3968,2025-10-25,France,Technology,Large
3969,2026-06-10,Djibouti,Finance,Medium
3970,2024-08-05,Mongolia,Retail,Small
3971,2025-04-19,Saint Lucia,Education,Large
3972,2024-11-26,Kiribati,Education,Medium
3973,2025-03-10,Greece,Retail,Medium
3974,2025-04-20,Portugal,Retail,Medium
3975,2024-10-28,Bosnia and Herzegovina,Retail,Small
3976,2023-07-07,Finland,Retail,Small
3977,2023-11-20,United Arab Emirates,Education,Large
3978,2023-12-19,Mayotte,Finance,Medium
3979,2025-11-10,Saint Helena,Finance,Large
3980,2023-11-06,Belarus,Technology,Large
3981,2025-07-30,Nigeria,Healthcare,Small
3982,2025-06-29,Sudan,Technology,Medium
3983,2026-01-29,Tonga,Retail,Large
3984,2024-06-09,Korea,Retail,Medium
3985,2025-08-13,India,Finance,Large
3986,2024-05-10,Bhutan,Finance,Medium
3987,2026-02-03,Saint Vincent and the Grenadines,Education,Small
3988,2024-05-12,Marshall Islands,Retail,Small
3989,2024-03-22,Sierra Leone,Technology,Large
3990,2023-10-07,Oman,Retail,Small
3991,2024-05-17,San Marino,Technology,Small
3992,2024-03-24,United Arab Emirates,Finance,Medium
3993,2024-03-27,Anguilla,Finance,Medium
3994,2023-11-28,Hong Kong,Finance,Large
3995,2024-12-22,Guatemala,Healthcare,Small
3996,2024-07-16,Uzbekistan,Finance,Small
3997,2024-03-26,India,Finance,Large
3998,2024-02-20,Angola,Education,Medium
3999,2025-08-06,Japan,Retail,Large
4000,2025-06-20,Norway,Retail,Medium
4001,2023-08-31,Korea,Technology,Medium
4002,2026-02-06,Kenya,Healthcare,Small
4003,2024-10-07,Iceland,Finance,Small
4004,2025-12-14,Western Sahara,Education,Small
4005,2025-12-04,Niue,Retail,Small
4006,2026-03-09,Grenada,Healthcare,Small
4007,2026-06-08,Comoros,Technology,Medium
4008,2025-08-28,Tanzania,Education,Large
4009,2025-09-24,Russian Federation,Retail,Medium
4010,2025-01-30,Saint Kitts and Nevis,Education,Large
4011,2024-10-01,Canada,Technology,Large
4012,2023-08-31,Barbados,Finance,Medium
4013,2024-04-02,Macao,Retail,Small
4014,2024-06-05,Georgia,Retail,Large
4015,2024-06-29,United Arab Emirates,Finance,Large
4016,2026-05-15,Moldova,Technology,Medium
4017,2023-09-13,Tanzania,Retail,Large
4018,2025-02-15,Mozambique,Education,Small
4019,2024-02-16,Cote d'Ivoire,Healthcare,Small
4020,2024-09-11,Peru,Technology,Large
4021,2025-04-22,Fiji,Technology,Small
4022,2026-05-24,Jordan,Technology,Large
4023,2026-06-20,Norway,Finance,Medium
4024,2025-09-16,Suriname,Education,Large
4025,2026-04-14,Togo,Finance,Medium
4026,2024-07-24,Bermuda,Finance,Medium
4027,2024-02-15,Guyana,Technology,Medium
4028,2024-11-03,Belize,Healthcare,Medium
4029,2025-07-15,Singapore,Healthcare,Medium
4030,2024-05-17,New Zealand,Education,Medium
4031,2023-07-09,Greece,Retail,Large
4032,2026-03-02,Falkland Islands (Malvinas),Finance,Small
4033,2024-12-18,Marshall Islands,Technology,Large
4034,2024-01-16,Brunei Darussalam,Technology,Medium
4035,2025-01-31,Sri Lanka,Technology,Medium
4036,2025-08-29,Christmas Island,Technology,Medium
4037,2026-02-22,Tajikistan,Finance,Small
4038,2024-09-05,Philippines,Education,Small
4039,2026-03-01,Tajikistan,Education,Small
4040,2023-10-31,Zimbabwe,Finance,Small
4041,2025-08-01,Svalbard & Jan Mayen Islands,Finance,Small
4042,2024-07-12,Azerbaijan,Retail,Small
4043,2025-06-09,Tuvalu,Education,Large
4044,2025-09-13,Kiribati,Technology,Small
4045,2025-05-20,Seychelles,Healthcare,Small
4046,2025-11-18,Cook Islands,Education,Large
4047,2024-11-12,Jersey,Technology,Large
4048,2025-12-19,Liechtenstein,Finance,Large
4049,2024-08-26,Uganda,Retail,Large
4050,2025-12-06,Montserrat,Retail,Small
4051,2024-03-18,Pitcairn Islands,Technology,Medium
4052,2025-11-18,Tuvalu,Finance,Small
4053,2025-06-02,Gabon,Retail,Small
4054,2024-10-30,Lesotho,Healthcare,Large
4055,2025-07-22,Spain,Retail,Small
4056,2025-04-16,Brazil,Finance,Medium
4057,2025-01-30,Taiwan,Education,Large
4058,2023-08-28,Canada,Retail,Large
4059,2026-05-08,United States Virgin Islands,Finance,Large
4060,2025-11-21,Myanmar,Finance,Small
4061,2025-06-06,Sri Lanka,Retail,Large
4062,2024-07-23,Antarctica (the territory South of 60 deg S),Retail,Medium
4063,2024-11-02,Guinea,Retail,Small
4064,2025-09-02,Saint Lucia,Technology,Medium
4065,2023-08-26,Indonesia,Healthcare,Medium
4066,2025-07-22,French Southern Territories,Technology,Small
4067,2023-06-25,Micronesia,Technology,Medium
4068,2023-09-12,Syrian Arab Republic,Finance,Large
4069,2025-04-06,Marshall Islands,Technology,Medium
4070,2024-06-26,Malaysia,Technology,Small
4071,2024-07-17,Falkland Islands (Malvinas),Technology,Medium
4072,2026-04-24,Norfolk Island,Education,Medium
4073,2024-01-08,Luxembourg,Education,Small
4074,2025-12-04,Israel,Education,Medium
4075,2024-05-31,Sierra Leone,Finance,Large
4076,2024-08-09,Korea,Technology,Medium
4077,2025-09-23,Haiti,Healthcare,Large
4078,2026-06-15,Gibraltar,Finance,Small
4079,2026-04-22,Marshall Islands,Finance,Medium
4080,2024-09-25,Vanuatu,Healthcare,Small
4081,2025-04-05,Maldives,Technology,Large
4082,2023-08-10,French Polynesia,Technology,Large
4083,2025-04-26,Martinique,Education,Large
4084,2024-08-31,Lao People's Democratic Republic,Finance,Small
4085,2024-08-03,Cyprus,Education,Large
4086,2025-05-03,Liberia,Healthcare,Small
4087,2025-09-04,Libyan Arab Jamahiriya,Finance,Small
4088,2025-07-11,Greenland,Finance,Large
4089,2024-12-27,Solomon Islands,Healthcare,Medium
4090,2023-10-01,Iraq,Technology,Large
4091,2024-10-23,Kyrgyz Republic,Education,Large
4092,2026-02-19,Nigeria,Retail,Large
4093,2025-03-05,Bhutan,Retail,Medium
4094,2025-02-18,Puerto Rico,Technology,Medium
4095,2023-09-28,Haiti,Finance,Small
4096,2024-07-09,Guyana,Finance,Small
4097,2024-12-23,French Guiana,Finance,Medium
4098,2025-10-20,Benin,Retail,Small
4099,2023-10-25,Bahrain,Retail,Small
4100,2025-08-12,Cote d'Ivoire,Technology,Large
4101,2024-06-19,Honduras,Technology,Medium
4102,2025-12-07,British Virgin Islands,Technology,Medium
4103,2024-07-02,Saint Barthelemy,Technology,Small
4104,2024-10-10,Pakistan,Finance,Large
4105,2024-11-30,Bosnia and Herzegovina,Technology,Small
4106,2024-07-22,New Zealand,Finance,Small
4107,2025-12-11,Timor-Leste,Healthcare,Large
4108,2025-09-24,Mexico,Technology,Large
4109,2026-06-07,Australia,Technology,Medium
4110,2024-08-08,French Guiana,Healthcare,Large
4111,2025-07-16,United Arab Emirates,Finance,Small
4112,2024-10-10,Sudan,Education,Large
4113,2024-08-05,Dominica,Education,Small
4114,2025-01-13,Netherlands,Healthcare,Small
4115,2024-11-04,Lithuania,Finance,Medium
4116,2026-05-01,Egypt,Healthcare,Small
4117,2025-06-13,Antigua and Barbuda,Healthcare,Small
4118,2024-07-26,Rwanda,Healthcare,Small
4119,2026-02-12,Singapore,Retail,Large
4120,2024-01-25,Sao Tome and Principe,Finance,Medium
4121,2024-06-30,Heard Island and McDonald Islands,Education,Large
4122,2025-03-20,Mayotte,Healthcare,Large
4123,2024-07-25,Tokelau,Education,Medium
4124,2024-08-29,Botswana,Education,Small
4125,2023-11-04,Micronesia,Healthcare,Small
4126,2024-07-24,Jamaica,Retail,Large
4127,2024-04-01,Haiti,Healthcare,Medium
4128,2024-04-06,Zimbabwe,Healthcare,Large
4129,2024-06-08,Niue,Education,Small
4130,2026-01-30,Azerbaijan,Finance,Medium
4131,2025-09-09,Monaco,Education,Large
4132,2025-07-31,New Zealand,Finance,Small
4133,2025-08-08,Bouvet Island (Bouvetoya),Education,Large
4134,2024-10-19,Bhutan,Retail,Small
4135,2024-05-25,Egypt,Healthcare,Large
4136,2024-07-14,Guyana,Technology,Medium
4137,2025-01-16,Andorra,Healthcare,Medium
4138,2026-03-29,Togo,Education,Small
4139,2025-07-15,New Caledonia,Healthcare,Large
4140,2024-12-26,Western Sahara,Retail,Large
4141,2025-12-27,Hungary,Education,Medium
4142,2024-09-11,Bulgaria,Healthcare,Large
4143,2026-05-10,Belgium,Retail,Small
4144,2023-09-04,Cote d'Ivoire,Healthcare,Small
4145,2026-01-26,Hong Kong,Finance,Small
4146,2024-12-13,Heard Island and McDonald Islands,Education,Small
4147,2025-02-03,Ethiopia,Healthcare,Large
4148,2024-02-27,Guadeloupe,Retail,Large
4149,2025-09-18,Denmark,Education,Medium
4150,2025-08-10,Guyana,Healthcare,Large
4151,2024-08-24,Papua New Guinea,Education,Large
4152,2024-11-02,Russian Federation,Education,Medium
4153,2024-11-30,Singapore,Technology,Large
4154,2026-06-04,Argentina,Healthcare,Medium
4155,2025-05-17,Iceland,Finance,Small
4156,2025-02-13,Taiwan,Technology,Small
4157,2024-08-25,Bosnia and Herzegovina,Retail,Medium
4158,2025-12-17,Antarctica (the territory South of 60 deg S),Education,Large
4159,2025-09-21,Falkland Islands (Malvinas),Retail,Large
4160,2024-05-10,Colombia,Technology,Small
4161,2026-04-08,United Kingdom,Healthcare,Large
4162,2023-08-01,Romania,Finance,Medium
4163,2025-11-15,Lesotho,Technology,Medium
4164,2024-04-22,Saint Helena,Finance,Medium
4165,2024-10-02,Morocco,Healthcare,Large
4166,2024-09-29,Mauritius,Technology,Small
4167,2025-11-09,Switzerland,Finance,Small
4168,2023-11-09,Bouvet Island (Bouvetoya),Retail,Medium
4169,2025-07-09,Tuvalu,Finance,Large
4170,2024-06-04,Tanzania,Healthcare,Small
4171,2025-11-02,Bolivia,Education,Small
4172,2023-12-07,El Salvador,Healthcare,Large
4173,2024-06-21,Benin,Education,Large
4174,2025-11-30,Djibouti,Education,Large
4175,2026-04-04,Moldova,Retail,Medium
4176,2025-04-28,Samoa,Technology,Large
4177,2025-08-11,Cyprus,Retail,Large
4178,2024-10-31,Cocos (Keeling) Islands,Finance,Small
4179,2025-04-09,Botswana,Finance,Large
4180,2025-02-13,Niger,Retail,Large
4181,2025-02-13,Guatemala,Retail,Large
4182,2024-03-01,Algeria,Healthcare,Large
4183,2025-08-13,United Arab Emirates,Healthcare,Medium
4184,2023-09-27,Egypt,Education,Small
4185,2026-05-23,Iran,Retail,Small
4186,2024-08-07,Uruguay,Retail,Large
4187,2024-10-24,Belgium,Finance,Large
4188,2026-04-05,Bulgaria,Education,Small
4189,2025-08-15,Zimbabwe,Technology,Medium
4190,2024-04-26,Gambia,Retail,Small
4191,2025-10-08,Montserrat,Retail,Small
4192,2026-04-20,Bosnia and Herzegovina,Retail,Medium
4193,2023-07-01,Panama,Education,Medium
4194,2025-08-25,United States Virgin Islands,Education,Small
4195,2024-02-24,Northern Mariana Islands,Retail,Medium
4196,2023-07-13,Mozambique,Technology,Small
4197,2025-06-02,Spain,Technology,Large
4198,2025-05-09,Tunisia,Healthcare,Medium
4199,2024-05-29,South Africa,Finance,Small
4200,2024-06-10,Northern Mariana Islands,Healthcare,Medium
4201,2024-04-19,Syrian Arab Republic,Technology,Medium
4202,2025-05-14,Ethiopia,Healthcare,Small
4203,2025-04-22,Maldives,Education,Small
4204,2024-01-05,Falkland Islands (Malvinas),Finance,Small
4205,2024-10-08,Singapore,Healthcare,Small
4206,2024-07-13,Mali,Healthcare,Medium
4207,2026-02-08,Saudi Arabia,Healthcare,Large
4208,2024-10-07,Reunion,Technology,Small
4209,2025-02-19,Venezuela,Finance,Small
4210,2025-06-13,Libyan Arab Jamahiriya,Technology,Medium
4211,2023-06-27,Chile,Retail,Large
4212,2024-04-14,Seychelles,Retail,Large
4213,2024-03-21,Russian Federation,Retail,Medium
4214,2025-10-13,Bangladesh,Technology,Small
4215,2024-03-19,Seychelles,Retail,Medium
4216,2026-01-08,Solomon Islands,Finance,Medium
4217,2024-08-19,Papua New Guinea,Finance,Large
4218,2026-05-08,United States Minor Outlying Islands,Finance,Large
4219,2023-09-12,Tonga,Technology,Small
4220,2023-10-01,Bahrain,Finance,Medium
4221,2025-05-18,Netherlands,Finance,Large
4222,2024-01-18,Micronesia,Education,Large
4223,2026-05-24,American Samoa,Finance,Large
4224,2025-04-24,Burundi,Finance,Medium
4225,2025-03-06,Antarctica (the territory South of 60 deg S),Technology,Medium
4226,2024-09-18,Heard Island and McDonald Islands,Finance,Small
4227,2023-11-11,Saint Pierre and Miquelon,Technology,Small
4228,2024-06-19,Lithuania,Finance,Medium
4229,2024-05-13,El Salvador,Education,Medium
4230,2026-03-21,Nauru,Healthcare,Medium
4231,2026-01-10,Greece,Technology,Small
4232,2026-05-16,Svalbard & Jan Mayen Islands,Healthcare,Small
4233,2023-09-21,Cocos (Keeling) Islands,Retail,Large
4234,2023-10-11,Iraq,Retail,Small
4235,2024-08-05,United States of America,Retail,Medium
4236,2026-03-05,Guinea,Healthcare,Small
4237,2023-07-06,Armenia,Healthcare,Medium
4238,2026-01-23,Niger,Healthcare,Large
4239,2024-11-28,Pitcairn Islands,Healthcare,Medium
4240,2025-09-12,Sudan,Technology,Small
4241,2025-11-05,Palau,Healthcare,Medium
4242,2025-02-02,Japan,Technology,Medium
4243,2025-01-23,Greenland,Retail,Large
4244,2024-06-17,Tokelau,Retail,Large
4245,2026-03-09,Isle of Man,Technology,Large
4246,2023-11-11,Ethiopia,Healthcare,Large
4247,2025-08-19,Zimbabwe,Technology,Small
4248,2024-05-04,Liechtenstein,Retail,Large
4249,2024-08-26,Israel,Healthcare,Large
4250,2025-03-16,Guam,Education,Large
4251,2025-06-09,United States Minor Outlying Islands,Technology,Small
4252,2026-06-22,Egypt,Finance,Large
4253,2023-12-03,Timor-Leste,Education,Large
4254,2025-08-28,Pakistan,Education,Small
4255,2025-07-12,British Virgin Islands,Finance,Small
4256,2024-07-16,Netherlands Antilles,Finance,Small
4257,2023-10-30,Uganda,Technology,Small
4258,2025-06-20,Uzbekistan,Education,Medium
4259,2026-02-22,Lao People's Democratic Republic,Retail,Large
4260,2024-08-10,Liberia,Education,Medium
4261,2026-02-27,Northern Mariana Islands,Education,Large
4262,2023-11-07,Micronesia,Technology,Large
4263,2026-03-25,Tajikistan,Technology,Large
4264,2026-01-05,Greece,Finance,Medium
4265,2024-08-15,Mozambique,Finance,Large
4266,2024-08-26,Venezuela,Retail,Medium
4267,2024-10-25,Netherlands,Healthcare,Medium
4268,2025-08-31,Wallis and Futuna,Education,Medium
4269,2024-06-23,Dominica,Education,Small
4270,2023-10-03,Wallis and Futuna,Retail,Medium
4271,2023-12-08,Mali,Retail,Small
4272,2024-07-11,Greece,Finance,Medium
4273,2026-02-04,Maldives,Finance,Small
4274,2025-05-29,Guinea,Technology,Large
4275,2024-04-10,Chad,Retail,Large
4276,2026-02-24,American Samoa,Retail,Small
4277,2025-07-27,Chile,Technology,Small
4278,2025-07-01,Barbados,Finance,Small
4279,2025-07-18,Romania,Healthcare,Medium
4280,2024-01-20,Kenya,Retail,Medium
4281,2025-03-24,Peru,Education,Small
4282,2023-07-04,Burkina Faso,Technology,Medium
4283,2025-04-05,Togo,Education,Large
4284,2024-01-22,Norway,Retail,Small
4285,2025-05-10,Tunisia,Finance,Large
4286,2024-07-09,Bouvet Island (Bouvetoya),Education,Medium
4287,2024-05-21,Paraguay,Finance,Medium
4288,2023-09-24,Fiji,Education,Small
4289,2025-03-05,Belize,Technology,Large
4290,2024-01-05,Kiribati,Retail,Large
4291,2025-09-16,Swaziland,Healthcare,Medium
4292,2023-08-15,Sao Tome and Principe,Finance,Medium
4293,2026-06-19,Singapore,Technology,Medium
4294,2023-09-13,Northern Mariana Islands,Healthcare,Large
4295,2025-03-08,Jersey,Retail,Large
4296,2026-06-10,Barbados,Education,Small
4297,2025-12-21,Colombia,Technology,Large
4298,2024-11-22,Portugal,Retail,Large
4299,2024-12-30,Heard Island and McDonald Islands,Education,Large
4300,2024-12-02,Jamaica,Technology,Medium
4301,2023-11-20,Chad,Retail,Small
4302,2025-10-09,Mayotte,Education,Medium
4303,2025-04-07,Northern Mariana Islands,Technology,Large
4304,2025-01-03,Ethiopia,Technology,Large
4305,2024-03-28,Morocco,Healthcare,Small
4306,2026-04-21,Gibraltar,Finance,Medium
4307,2025-06-05,Bouvet Island (Bouvetoya),Retail,Medium
4308,2024-10-29,Korea,Technology,Medium
4309,2024-03-09,Ghana,Education,Small
4310,2026-04-17,Israel,Education,Medium
4311,2024-01-30,Taiwan,Education,Large
4312,2025-01-05,Guyana,Healthcare,Medium
4313,2026-01-16,Brunei Darussalam,Finance,Large
4314,2025-01-05,Marshall Islands,Healthcare,Medium
4315,2024-07-20,India,Education,Medium
4316,2025-01-03,Mali,Technology,Small
4317,2025-11-08,Saint Lucia,Healthcare,Small
4318,2026-03-17,Armenia,Healthcare,Medium
4319,2025-07-27,Brazil,Finance,Medium
4320,2024-04-24,Guernsey,Education,Small
4321,2026-01-21,Svalbard & Jan Mayen Islands,Healthcare,Medium
4322,2025-05-04,Heard Island and McDonald Islands,Education,Large
4323,2025-02-14,Czech Republic,Technology,Small
4324,2024-05-02,Montserrat,Retail,Medium
4325,2026-05-28,Mauritania,Technology,Large
4326,2024-05-12,South Georgia and the South Sandwich Islands,Education,Medium
4327,2024-12-02,Ukraine,Education,Medium
4328,2025-12-01,Burundi,Healthcare,Small
4329,2025-08-07,Myanmar,Education,Medium
4330,2023-12-05,Djibouti,Healthcare,Large
4331,2024-06-22,Cuba,Education,Large
4332,2026-01-22,Samoa,Education,Large
4333,2023-12-06,United States Minor Outlying Islands,Technology,Large
4334,2025-11-11,Saint Pierre and Miquelon,Technology,Small
4335,2023-07-18,Korea,Education,Large
4336,2024-11-15,Brazil,Retail,Large
4337,2025-01-18,Cuba,Education,Small
4338,2026-04-13,Aruba,Education,Medium
4339,2024-04-22,South Africa,Retail,Large
4340,2024-09-14,Brazil,Retail,Large
4341,2023-08-06,Aruba,Education,Medium
4342,2023-10-13,Panama,Finance,Medium
4343,2025-11-27,Honduras,Education,Small
4344,2025-09-07,Guam,Technology,Small
4345,2026-03-07,Zambia,Finance,Small
4346,2026-05-18,Guinea,Healthcare,Large
4347,2024-09-01,Israel,Technology,Medium
4348,2025-02-10,Azerbaijan,Technology,Small
4349,2026-02-11,Botswana,Healthcare,Large
4350,2024-07-08,Niue,Retail,Medium
4351,2025-08-28,Saint Vincent and the Grenadines,Healthcare,Medium
4352,2025-03-24,Bulgaria,Finance,Small
4353,2025-07-03,Guatemala,Retail,Large
4354,2025-07-16,United States Virgin Islands,Healthcare,Large
4355,2025-05-14,Bahamas,Retail,Medium
4356,2024-05-20,Liberia,Retail,Medium
4357,2024-10-30,Zimbabwe,Retail,Medium
4358,2025-09-03,Georgia,Finance,Medium
4359,2025-08-24,Malaysia,Technology,Large
4360,2024-02-09,Estonia,Finance,Large
4361,2026-05-11,Thailand,Technology,Small
4362,2025-09-03,Belize,Technology,Small
4363,2026-06-07,China,Healthcare,Small
4364,2025-01-04,Jordan,Retail,Small
4365,2025-04-08,Togo,Retail,Large
4366,2024-06-07,Taiwan,Technology,Medium
4367,2024-05-22,Niue,Healthcare,Small
4368,2024-08-02,Guadeloupe,Retail,Small
4369,2023-09-11,Austria,Retail,Small
4370,2024-08-06,Uganda,Healthcare,Medium
4371,2025-10-19,Cape Verde,Technology,Large
4372,2025-11-29,Israel,Healthcare,Small
4373,2026-01-29,Saint Kitts and Nevis,Healthcare,Medium
4374,2025-06-25,Comoros,Education,Small
4375,2025-01-23,Netherlands,Finance,Large
4376,2024-01-23,Algeria,Healthcare,Small
4377,2025-08-31,Cyprus,Technology,Large
4378,2025-03-01,Guernsey,Healthcare,Small
4379,2023-09-10,Antarctica (the territory South of 60 deg S),Healthcare,Large
4380,2023-12-10,Bahrain,Healthcare,Medium
4381,2026-05-22,Denmark,Finance,Medium
4382,2024-06-07,Tuvalu,Healthcare,Small
4383,2023-09-04,Croatia,Finance,Large
4384,2026-05-30,Cyprus,Healthcare,Medium
4385,2026-05-12,Grenada,Finance,Small
4386,2026-02-06,Reunion,Technology,Large
4387,2025-10-27,Northern Mariana Islands,Healthcare,Small
4388,2025-06-16,Tokelau,Retail,Small
4389,2025-04-13,Djibouti,Finance,Large
4390,2023-07-07,Tajikistan,Education,Medium
4391,2025-11-06,United Arab Emirates,Retail,Medium
4392,2023-07-02,British Indian Ocean Territory (Chagos Archipelago),Education,Medium
4393,2024-03-03,Tunisia,Retail,Small
4394,2025-02-09,United States Virgin Islands,Healthcare,Large
4395,2024-09-13,British Virgin Islands,Education,Large
4396,2023-08-09,Albania,Finance,Medium
4397,2024-03-18,Sudan,Technology,Large
4398,2024-12-14,Algeria,Technology,Medium
