user_id,plan_type,monthly_revenue,total_usage,ticket_count,segment
3747,Starter,999,70,3.0,Normal Users
3748,Starter,999,206,4.0,Normal Users
3749,Professional,2999,207,4.0,Normal Users
3750,Starter,999,206,2.0,At-Risk Users
3751,Starter,999,302,3.0,Normal Users
3752,Professional,2999,151,1.0,At-Risk Users
3753,Starter,999,91,2.0,At-Risk Users
3754,Starter,999,258,1.0,At-Risk Users
3755,Starter,999,103,2.0,At-Risk Users
3756,Professional,2999,155,4.0,Normal Users
3757,Starter,999,163,0.0,At-Risk Users
3758,Starter,999,77,1.0,At-Risk Users
3759,Professional,2999,189,1.0,At-Risk Users
3760,Enterprise,9999,129,4.0,Power Users
3761,Starter,999,196,1.0,At-Risk Users
3762,Starter,999,247,2.0,At-Risk Users
3763,Starter,999,171,2.0,At-Risk Users
3764,Starter,999,122,3.0,Normal Users
3765,Starter,999,186,1.0,At-Risk Users
3766,Starter,999,199,1.0,At-Risk Users
3767,Professional,2999,162,1.0,At-Risk Users
3768,Starter,999,146,2.0,At-Risk Users
3769,Starter,999,230,4.0,Normal Users
3770,Starter,999,94,3.0,Normal Users
3771,Starter,999,147,1.0,At-Risk Users
3772,Starter,999,167,6.0,Normal Users
3773,Starter,999,182,0.0,At-Risk Users
3774,Starter,999,139,2.0,At-Risk Users
3775,Enterprise,9999,76,2.0,Power Users
3776,Professional,2999,92,1.0,At-Risk Users
3777,Professional,2999,163,1.0,At-Risk Users
3778,Professional,2999,124,4.0,Normal Users
3779,Starter,999,145,5.0,Normal Users
3780,Starter,999,124,3.0,Normal Users
3781,Starter,999,227,1.0,At-Risk Users
3782,Enterprise,9999,103,1.0,Power Users
3783,Enterprise,9999,123,4.0,Power Users
3784,Starter,999,104,2.0,At-Risk Users
3785,Starter,999,103,2.0,At-Risk Users
3786,Professional,2999,150,1.0,At-Risk Users
3787,Starter,999,154,2.0,At-Risk Users
3788,Professional,2999,147,1.0,At-Risk Users
3789,Starter,999,41,2.0,At-Risk Users
3790,Professional,2999,179,1.0,At-Risk Users
3791,Professional,2999,284,4.0,Normal Users
3792,Starter,999,126,3.0,Normal Users
3793,Starter,999,141,2.0,At-Risk Users
3794,Starter,999,101,0.0,At-Risk Users
3795,Starter,999,74,2.0,At-Risk Users
3796,Professional,2999,185,6.0,Normal Users
3797,Starter,999,124,3.0,Normal Users
3798,Enterprise,9999,99,3.0,Power Users
3799,Starter,999,187,2.0,At-Risk Users
3800,Professional,2999,113,1.0,At-Risk Users
3801,Professional,2999,303,3.0,Normal Users
3802,Starter,999,94,1.0,At-Risk Users
3803,Starter,999,226,2.0,At-Risk Users
3804,Starter,999,123,3.0,Normal Users
3805,Starter,999,164,3.0,Normal Users
3806,Starter,999,303,5.0,Normal Users
3807,Starter,999,269,3.0,Normal Users
3808,Starter,999,142,2.0,At-Risk Users
3809,Starter,999,226,6.0,Normal Users
3810,Starter,999,163,3.0,Normal Users
3811,Starter,999,183,3.0,Normal Users
3812,Starter,999,203,1.0,At-Risk Users
3813,Starter,999,167,1.0,At-Risk Users
3814,Professional,2999,88,0.0,At-Risk Users
3815,Enterprise,9999,242,2.0,Power Users
3816,Starter,999,121,2.0,At-Risk Users
3817,Starter,999,186,1.0,At-Risk Users
3818,Starter,999,146,2.0,At-Risk Users
3819,Professional,2999,136,2.0,At-Risk Users
3820,Starter,999,205,2.0,At-Risk Users
3821,Starter,999,229,1.0,At-Risk Users
3822,Professional,2999,221,4.0,Normal Users
3823,Starter,999,245,4.0,Normal Users
3824,Professional,2999,92,2.0,At-Risk Users
3825,Professional,2999,187,5.0,Normal Users
3826,Professional,2999,208,1.0,At-Risk Users
3827,Starter,999,276,1.0,At-Risk Users
3828,Starter,999,134,3.0,Normal Users
3829,Enterprise,9999,123,2.0,Power Users
3830,Professional,2999,130,3.0,Normal Users
3831,Starter,999,80,0.0,At-Risk Users
3832,Starter,999,62,1.0,At-Risk Users
3833,Professional,2999,30,3.0,Normal Users
3834,Enterprise,9999,103,2.0,Power Users
3835,Starter,999,232,2.0,At-Risk Users
3836,Starter,999,230,3.0,Normal Users
3837,Starter,999,166,2.0,At-Risk Users
3838,Enterprise,9999,209,2.0,Power Users
3839,Professional,2999,139,1.0,At-Risk Users
3840,Starter,999,174,3.0,Normal Users
3841,Starter,999,122,2.0,At-Risk Users
3842,Starter,999,239,1.0,At-Risk Users
3843,Professional,2999,143,2.0,At-Risk Users
3844,Starter,999,51,1.0,At-Risk Users
3845,Starter,999,198,2.0,At-Risk Users
3846,Starter,999,188,6.0,Normal Users
3847,Starter,999,187,1.0,At-Risk Users
3848,Starter,999,49,3.0,Normal Users
3849,Professional,2999,141,0.0,At-Risk Users
3850,Starter,999,34,1.0,At-Risk Users
3851,Starter,999,154,1.0,At-Risk Users
3852,Starter,999,96,0.0,At-Risk Users
3853,Starter,999,159,2.0,At-Risk Users
3854,Starter,999,181,3.0,Normal Users
3855,Professional,2999,79,0.0,At-Risk Users
3856,Starter,999,222,2.0,At-Risk Users
3857,Starter,999,150,3.0,Normal Users
3858,Starter,999,118,3.0,Normal Users
3859,Starter,999,128,4.0,Normal Users
3860,Starter,999,141,3.0,Normal Users
3861,Starter,999,158,1.0,At-Risk Users
3862,Starter,999,162,0.0,At-Risk Users
3863,Starter,999,277,2.0,At-Risk Users
3864,Starter,999,130,4.0,Normal Users
3865,Starter,999,214,2.0,At-Risk Users
3866,Professional,2999,168,3.0,Normal Users
3867,Enterprise,9999,225,0.0,Power Users
3868,Starter,999,86,4.0,Normal Users
3869,Starter,999,164,2.0,At-Risk Users
3870,Starter,999,158,3.0,Normal Users
3871,Starter,999,190,0.0,At-Risk Users
3872,Starter,999,74,1.0,At-Risk Users
3873,Starter,999,297,2.0,At-Risk Users
3874,Starter,999,100,1.0,At-Risk Users
3875,Starter,999,227,1.0,At-Risk Users
3876,Starter,999,228,2.0,At-Risk Users
3877,Starter,999,43,2.0,At-Risk Users
3878,Starter,999,146,3.0,Normal Users
3879,Enterprise,9999,99,2.0,Power Users
3880,Enterprise,9999,126,1.0,Power Users
3881,Enterprise,9999,241,3.0,Power Users
3882,Enterprise,9999,68,2.0,Power Users
3883,Starter,999,179,2.0,At-Risk Users
3884,Professional,2999,141,5.0,Normal Users
3885,Professional,2999,103,0.0,At-Risk Users
3886,Enterprise,9999,83,1.0,Power Users
3887,Enterprise,9999,147,3.0,Power Users
3888,Professional,2999,254,4.0,Normal Users
3889,Enterprise,9999,138,0.0,Power Users
3890,Enterprise,9999,154,1.0,Power Users
3891,Starter,999,105,1.0,At-Risk Users
3892,Professional,2999,151,0.0,At-Risk Users
3893,Professional,2999,248,2.0,At-Risk Users
3894,Enterprise,9999,148,1.0,Power Users
3895,Starter,999,177,0.0,At-Risk Users
3896,Starter,999,235,0.0,At-Risk Users
3897,Professional,2999,45,3.0,Normal Users
3898,Professional,2999,137,5.0,Normal Users
3899,Starter,999,122,1.0,At-Risk Users
3900,Starter,999,84,4.0,Normal Users
3901,Starter,999,210,3.0,Normal Users
3902,Enterprise,9999,136,2.0,Power Users
3903,Starter,999,172,5.0,Normal Users
3904,Starter,999,71,3.0,Normal Users
3905,Starter,999,184,3.0,Normal Users
3906,Professional,2999,83,2.0,At-Risk Users
3907,Enterprise,9999,84,1.0,Power Users
3908,Starter,999,185,1.0,At-Risk Users
3909,Starter,999,198,1.0,At-Risk Users
3910,Professional,2999,154,2.0,At-Risk Users
3911,Starter,999,146,3.0,Normal Users
3912,Starter,999,130,1.0,At-Risk Users
3913,Professional,2999,209,2.0,At-Risk Users
3914,Professional,2999,220,3.0,Normal Users
3915,Starter,999,151,3.0,Normal Users
3916,Professional,2999,46,1.0,At-Risk Users
3917,Professional,2999,257,2.0,At-Risk Users
3918,Starter,999,146,2.0,At-Risk Users
3919,Starter,999,170,3.0,Normal Users
3920,Professional,2999,192,1.0,At-Risk Users
3921,Professional,2999,242,1.0,At-Risk Users
3922,Professional,2999,148,2.0,At-Risk Users
3923,Professional,2999,95,2.0,At-Risk Users
3924,Starter,999,133,4.0,Normal Users
3925,Enterprise,9999,86,1.0,Power Users
3926,Professional,2999,284,2.0,At-Risk Users
3927,Starter,999,209,2.0,At-Risk Users
3928,Professional,2999,219,1.0,At-Risk Users
3929,Enterprise,9999,186,2.0,Power Users
3930,Starter,999,183,0.0,At-Risk Users
3931,Starter,999,216,2.0,At-Risk Users
3932,Professional,2999,231,2.0,At-Risk Users
3933,Professional,2999,238,0.0,At-Risk Users
3934,Starter,999,114,0.0,At-Risk Users
3935,Enterprise,9999,204,3.0,Power Users
3936,Professional,2999,238,5.0,Normal Users
3937,Starter,999,41,3.0,Normal Users
3938,Starter,999,201,1.0,At-Risk Users
3939,Starter,999,163,1.0,At-Risk Users
3940,Starter,999,122,2.0,At-Risk Users
3941,Enterprise,9999,151,1.0,Power Users
3942,Professional,2999,193,4.0,Normal Users
3943,Starter,999,222,4.0,Normal Users
3944,Starter,999,154,2.0,At-Risk Users
3945,Starter,999,138,1.0,At-Risk Users
3946,Professional,2999,160,1.0,At-Risk Users
3947,Professional,2999,204,3.0,Normal Users
3948,Starter,999,239,1.0,At-Risk Users
3949,Starter,999,248,2.0,At-Risk Users
3950,Starter,999,290,3.0,Normal Users
3951,Starter,999,197,3.0,Normal Users
3952,Starter,999,213,3.0,Normal Users
3953,Starter,999,152,3.0,Normal Users
3954,Professional,2999,159,1.0,At-Risk Users
3955,Starter,999,151,0.0,At-Risk Users
3956,Professional,2999,104,1.0,At-Risk Users
3957,Professional,2999,132,2.0,At-Risk Users
3958,Starter,999,53,0.0,At-Risk Users
3959,Starter,999,109,5.0,Normal Users
3960,Starter,999,137,1.0,At-Risk Users
3961,Starter,999,109,5.0,Normal Users
3962,Professional,2999,169,1.0,At-Risk Users
3963,Professional,2999,171,2.0,At-Risk Users
3964,Enterprise,9999,169,1.0,Power Users
3965,Professional,2999,141,0.0,At-Risk Users
3966,Starter,999,195,1.0,At-Risk Users
3967,Starter,999,216,3.0,Normal Users
3968,Enterprise,9999,180,2.0,Power Users
3969,Starter,999,130,1.0,At-Risk Users
3970,Starter,999,150,2.0,At-Risk Users
3971,Starter,999,215,0.0,At-Risk Users
3972,Starter,999,236,0.0,At-Risk Users
3973,Starter,999,85,1.0,At-Risk Users
3974,Professional,2999,113,1.0,At-Risk Users
3975,Professional,2999,340,4.0,Normal Users
3976,Professional,2999,266,6.0,Normal Users
3977,Professional,2999,161,2.0,At-Risk Users
3978,Starter,999,254,1.0,At-Risk Users
3979,Starter,999,140,6.0,Normal Users
3980,Starter,999,230,1.0,At-Risk Users
3981,Professional,2999,229,1.0,At-Risk Users
3982,Starter,999,132,3.0,Normal Users
3983,Starter,999,297,5.0,Normal Users
3984,Professional,2999,91,6.0,Normal Users
3985,Professional,2999,214,2.0,At-Risk Users
3986,Starter,999,221,1.0,At-Risk Users
3987,Starter,999,40,2.0,At-Risk Users
3988,Professional,2999,198,0.0,At-Risk Users
3989,Starter,999,144,1.0,At-Risk Users
3990,Starter,999,138,2.0,At-Risk Users
3991,Starter,999,142,3.0,Normal Users
3992,Professional,2999,110,1.0,At-Risk Users
3993,Professional,2999,86,1.0,At-Risk Users
3994,Starter,999,125,4.0,Normal Users
3995,Enterprise,9999,90,2.0,Power Users
3996,Professional,2999,179,2.0,At-Risk Users
3997,Starter,999,134,0.0,At-Risk Users
3998,Enterprise,9999,158,1.0,Power Users
3999,Starter,999,96,0.0,At-Risk Users
4000,Professional,2999,156,0.0,At-Risk Users
4001,Starter,999,223,2.0,At-Risk Users
4002,Professional,2999,115,3.0,Normal Users
4003,Professional,2999,126,2.0,At-Risk Users
4004,Enterprise,9999,173,2.0,Power Users
4005,Starter,999,217,1.0,At-Risk Users
4006,Professional,2999,139,0.0,At-Risk Users
4007,Professional,2999,157,0.0,At-Risk Users
4008,Starter,999,216,3.0,Normal Users
4009,Starter,999,104,5.0,Normal Users
4010,Starter,999,179,2.0,At-Risk Users
4011,Starter,999,99,2.0,At-Risk Users
4012,Starter,999,222,2.0,At-Risk Users
4013,Professional,2999,139,1.0,At-Risk Users
4014,Starter,999,115,2.0,At-Risk Users
4015,Starter,999,204,4.0,Normal Users
4016,Starter,999,148,2.0,At-Risk Users
4017,Starter,999,102,0.0,At-Risk Users
4018,Professional,2999,139,1.0,At-Risk Users
4019,Professional,2999,76,1.0,At-Risk Users
4020,Enterprise,9999,110,1.0,Power Users
4021,Starter,999,205,1.0,At-Risk Users
4022,Starter,999,162,1.0,At-Risk Users
4023,Professional,2999,128,3.0,Normal Users
4024,Professional,2999,177,3.0,Normal Users
4025,Professional,2999,71,2.0,At-Risk Users
4026,Professional,2999,160,2.0,At-Risk Users
4027,Starter,999,132,2.0,At-Risk Users
4028,Starter,999,157,0.0,At-Risk Users
4029,Starter,999,226,2.0,At-Risk Users
4030,Starter,999,122,2.0,At-Risk Users
4031,Enterprise,9999,96,0.0,Power Users
4032,Starter,999,168,2.0,At-Risk Users
4033,Enterprise,9999,170,4.0,Power Users
4034,Professional,2999,86,1.0,At-Risk Users
4035,Starter,999,104,3.0,Normal Users
4036,Enterprise,9999,79,2.0,Power Users
4037,Starter,999,141,3.0,Normal Users
4038,Starter,999,132,2.0,At-Risk Users
4039,Enterprise,9999,96,1.0,Power Users
4040,Starter,999,161,0.0,At-Risk Users
4041,Starter,999,192,4.0,Normal Users
4042,Starter,999,112,1.0,At-Risk Users
4043,Starter,999,116,4.0,Normal Users
4044,Professional,2999,78,0.0,At-Risk Users
4045,Starter,999,121,4.0,Normal Users
4046,Starter,999,185,1.0,At-Risk Users
4047,Professional,2999,171,3.0,Normal Users
4048,Starter,999,93,2.0,At-Risk Users
4049,Starter,999,204,0.0,At-Risk Users
4050,Starter,999,234,0.0,At-Risk Users
4051,Starter,999,173,0.0,At-Risk Users
4052,Enterprise,9999,207,1.0,Power Users
4053,Professional,2999,78,2.0,At-Risk Users
4054,Starter,999,75,3.0,Normal Users
4055,Professional,2999,127,1.0,At-Risk Users
4056,Professional,2999,154,4.0,Normal Users
4057,Starter,999,78,2.0,At-Risk Users
4058,Enterprise,9999,165,3.0,Power Users
4059,Starter,999,149,4.0,Normal Users
4060,Starter,999,110,1.0,At-Risk Users
4061,Starter,999,182,3.0,Normal Users
4062,Starter,999,168,2.0,At-Risk Users
4063,Starter,999,165,3.0,Normal Users
4064,Professional,2999,10,0.0,At-Risk Users
4065,Professional,2999,171,2.0,At-Risk Users
4066,Starter,999,226,5.0,Normal Users
4067,Enterprise,9999,119,0.0,Power Users
4068,Starter,999,93,1.0,At-Risk Users
4069,Starter,999,261,0.0,At-Risk Users
4070,Professional,2999,78,3.0,Normal Users
4071,Starter,999,177,1.0,At-Risk Users
4072,Starter,999,241,0.0,At-Risk Users
4073,Professional,2999,231,1.0,At-Risk Users
4074,Enterprise,9999,302,1.0,Power Users
4075,Starter,999,79,2.0,At-Risk Users
4076,Enterprise,9999,193,2.0,Power Users
4077,Professional,2999,109,2.0,At-Risk Users
4078,Professional,2999,160,6.0,Normal Users
4079,Starter,999,167,2.0,At-Risk Users
4080,Starter,999,169,3.0,Normal Users
4081,Professional,2999,148,2.0,At-Risk Users
4082,Professional,2999,203,1.0,At-Risk Users
4083,Starter,999,80,1.0,At-Risk Users
4084,Enterprise,9999,201,2.0,Power Users
4085,Starter,999,211,4.0,Normal Users
4086,Professional,2999,309,2.0,At-Risk Users
4087,Starter,999,116,3.0,Normal Users
4088,Enterprise,9999,346,2.0,Power Users
4089,Starter,999,184,1.0,At-Risk Users
4090,Starter,999,198,2.0,At-Risk Users
4091,Starter,999,140,0.0,At-Risk Users
4092,Starter,999,177,3.0,Normal Users
4093,Professional,2999,92,2.0,At-Risk Users
4094,Starter,999,135,0.0,At-Risk Users
4095,Starter,999,200,1.0,At-Risk Users
4096,Starter,999,145,4.0,Normal Users
4097,Professional,2999,150,5.0,Normal Users
4098,Professional,2999,181,2.0,At-Risk Users
4099,Starter,999,46,2.0,At-Risk Users
4100,Professional,2999,174,2.0,At-Risk Users
4101,Professional,2999,107,0.0,At-Risk Users
4102,Starter,999,145,3.0,Normal Users
4103,Starter,999,202,2.0,At-Risk Users
4104,Professional,2999,192,2.0,At-Risk Users
4105,Professional,2999,133,1.0,At-Risk Users
4106,Starter,999,209,0.0,At-Risk Users
4107,Starter,999,75,5.0,Normal Users
4108,Starter,999,163,3.0,Normal Users
4109,Professional,2999,140,3.0,Normal Users
4110,Enterprise,9999,50,2.0,Power Users
4111,Starter,999,116,3.0,Normal Users
4112,Professional,2999,186,1.0,At-Risk Users
4113,Starter,999,82,2.0,At-Risk Users
4114,Professional,2999,120,1.0,At-Risk Users
4115,Starter,999,260,2.0,At-Risk Users
4116,Enterprise,9999,144,1.0,Power Users
4117,Starter,999,182,3.0,Normal Users
4118,Starter,999,232,4.0,Normal Users
4119,Professional,2999,53,0.0,At-Risk Users
4120,Starter,999,91,4.0,Normal Users
4121,Starter,999,106,2.0,At-Risk Users
4122,Professional,2999,193,3.0,Normal Users
4123,Professional,2999,132,3.0,Normal Users
4124,Starter,999,208,3.0,Normal Users
4125,Starter,999,141,1.0,At-Risk Users
4126,Professional,2999,148,2.0,At-Risk Users
4127,Starter,999,229,0.0,At-Risk Users
4128,Starter,999,69,1.0,At-Risk Users
4129,Starter,999,124,2.0,At-Risk Users
4130,Professional,2999,121,1.0,At-Risk Users
4131,Professional,2999,102,1.0,At-Risk Users
4132,Starter,999,54,1.0,At-Risk Users
4133,Professional,2999,200,1.0,At-Risk Users
4134,Starter,999,206,6.0,Normal Users
4135,Professional,2999,61,2.0,At-Risk Users
4136,Enterprise,9999,187,0.0,Power Users
4137,Starter,999,109,2.0,At-Risk Users
4138,Starter,999,167,1.0,At-Risk Users
4139,Starter,999,138,1.0,At-Risk Users
4140,Professional,2999,130,5.0,Normal Users
4141,Starter,999,189,0.0,At-Risk Users
4142,Starter,999,201,2.0,At-Risk Users
4143,Starter,999,250,1.0,At-Risk Users
4144,Starter,999,130,2.0,At-Risk Users
4145,Professional,2999,193,2.0,At-Risk Users
4146,Starter,999,101,4.0,Normal Users
4147,Starter,999,158,2.0,At-Risk Users
4148,Professional,2999,63,1.0,At-Risk Users
4149,Starter,999,120,1.0,At-Risk Users
4150,Professional,2999,227,2.0,At-Risk Users
4151,Starter,999,166,4.0,Normal Users
4152,Professional,2999,205,1.0,At-Risk Users
4153,Professional,2999,78,3.0,Normal Users
4154,Professional,2999,188,4.0,Normal Users
4155,Starter,999,153,3.0,Normal Users
4156,Starter,999,82,3.0,Normal Users
4157,Starter,999,129,0.0,At-Risk Users
4158,Starter,999,88,3.0,Normal Users
4159,Professional,2999,142,2.0,At-Risk Users
4160,Enterprise,9999,158,0.0,Power Users
4161,Starter,999,155,2.0,At-Risk Users
4162,Professional,2999,140,2.0,At-Risk Users
4163,Starter,999,190,3.0,Normal Users
4164,Starter,999,39,0.0,At-Risk Users
4165,Starter,999,188,1.0,At-Risk Users
4166,Starter,999,146,3.0,Normal Users
4167,Starter,999,112,1.0,At-Risk Users
4168,Starter,999,83,3.0,Normal Users
4169,Starter,999,152,2.0,At-Risk Users
4170,Professional,2999,113,2.0,At-Risk Users
4171,Starter,999,108,4.0,Normal Users
4172,Starter,999,123,0.0,At-Risk Users
4173,Professional,2999,80,2.0,At-Risk Users
4174,Starter,999,227,3.0,Normal Users
4175,Professional,2999,101,0.0,At-Risk Users
4176,Starter,999,159,2.0,At-Risk Users
4177,Starter,999,193,1.0,At-Risk Users
4178,Starter,999,204,0.0,At-Risk Users
4179,Starter,999,197,1.0,At-Risk Users
4180,Starter,999,135,2.0,At-Risk Users
4181,Starter,999,153,3.0,Normal Users
4182,Professional,2999,118,3.0,Normal Users
4183,Starter,999,162,2.0,At-Risk Users
4184,Starter,999,243,0.0,At-Risk Users
4185,Professional,2999,161,2.0,At-Risk Users
4186,Starter,999,213,1.0,At-Risk Users
4187,Starter,999,220,2.0,At-Risk Users
4188,Enterprise,9999,159,0.0,Power Users
4189,Starter,999,71,0.0,At-Risk Users
4190,Starter,999,94,2.0,At-Risk Users
4191,Starter,999,230,0.0,At-Risk Users
4192,Starter,999,152,1.0,At-Risk Users
4193,Starter,999,180,2.0,At-Risk Users
4194,Starter,999,78,0.0,At-Risk Users
4195,Starter,999,92,1.0,At-Risk Users
4196,Professional,2999,112,5.0,Normal Users
4197,Starter,999,149,1.0,At-Risk Users
4198,Enterprise,9999,71,4.0,Power Users
4199,Starter,999,90,0.0,At-Risk Users
4200,Starter,999,164,0.0,At-Risk Users
4201,Enterprise,9999,214,1.0,Power Users
4202,Enterprise,9999,154,5.0,Power Users
4203,Professional,2999,228,1.0,At-Risk Users
4204,Enterprise,9999,161,0.0,Power Users
4205,Starter,999,101,1.0,At-Risk Users
4206,Starter,999,155,1.0,At-Risk Users
4207,Starter,999,141,2.0,At-Risk Users
4208,Enterprise,9999,162,2.0,Power Users
4209,Enterprise,9999,181,1.0,Power Users
4210,Starter,999,108,1.0,At-Risk Users
4211,Professional,2999,129,0.0,At-Risk Users
4212,Professional,2999,202,3.0,Normal Users
4213,Professional,2999,227,2.0,At-Risk Users
4214,Starter,999,168,1.0,At-Risk Users
4215,Enterprise,9999,237,3.0,Power Users
4216,Professional,2999,156,4.0,Normal Users
4217,Starter,999,121,3.0,Normal Users
4218,Enterprise,9999,156,3.0,Power Users
4219,Starter,999,165,1.0,At-Risk Users
4220,Professional,2999,259,0.0,At-Risk Users
4221,Starter,999,181,3.0,Normal Users
4222,Starter,999,248,0.0,At-Risk Users
4223,Professional,2999,246,4.0,Normal Users
4224,Professional,2999,69,2.0,At-Risk Users
4225,Enterprise,9999,169,3.0,Power Users
4226,Starter,999,197,1.0,At-Risk Users
4227,Starter,999,285,3.0,Normal Users
4228,Enterprise,9999,184,7.0,Power Users
4229,Professional,2999,195,3.0,Normal Users
4230,Starter,999,90,2.0,At-Risk Users
4231,Starter,999,158,2.0,At-Risk Users
4232,Professional,2999,212,3.0,Normal Users
4233,Enterprise,9999,188,0.0,Power Users
4234,Professional,2999,178,2.0,At-Risk Users
4235,Starter,999,175,1.0,At-Risk Users
4236,Starter,999,163,1.0,At-Risk Users
4237,Starter,999,69,2.0,At-Risk Users
4238,Starter,999,133,0.0,At-Risk Users
4239,Enterprise,9999,105,1.0,Power Users
4240,Starter,999,178,2.0,At-Risk Users
4241,Enterprise,9999,156,2.0,Power Users
4242,Starter,999,222,0.0,At-Risk Users
4243,Starter,999,166,1.0,At-Risk Users
4244,Professional,2999,97,2.0,At-Risk Users
4245,Enterprise,9999,246,2.0,Power Users
4246,Starter,999,100,2.0,At-Risk Users
4247,Professional,2999,166,3.0,Normal Users
4248,Starter,999,85,1.0,At-Risk Users
4249,Starter,999,145,1.0,At-Risk Users
4250,Starter,999,214,2.0,At-Risk Users
4251,Starter,999,147,3.0,Normal Users
4252,Starter,999,145,6.0,Normal Users
4253,Starter,999,111,0.0,At-Risk Users
4254,Professional,2999,158,4.0,Normal Users
4255,Starter,999,108,2.0,At-Risk Users
4256,Professional,2999,131,2.0,At-Risk Users
4257,Professional,2999,218,3.0,Normal Users
4258,Starter,999,298,4.0,Normal Users
4259,Professional,2999,177,2.0,At-Risk Users
4260,Starter,999,261,1.0,At-Risk Users
4261,Professional,2999,153,4.0,Normal Users
4262,Professional,2999,132,1.0,At-Risk Users
4263,Professional,2999,124,1.0,At-Risk Users
4264,Starter,999,250,1.0,At-Risk Users
4265,Professional,2999,217,1.0,At-Risk Users
4266,Starter,999,80,1.0,At-Risk Users
4267,Starter,999,110,7.0,Normal Users
4268,Starter,999,119,2.0,At-Risk Users
4269,Professional,2999,124,2.0,At-Risk Users
4270,Starter,999,141,2.0,At-Risk Users
4271,Starter,999,154,4.0,Normal Users
4272,Starter,999,278,2.0,At-Risk Users
4273,Professional,2999,126,2.0,At-Risk Users
4274,Starter,999,132,3.0,Normal Users
4275,Starter,999,129,1.0,At-Risk Users
4276,Starter,999,266,2.0,At-Risk Users
4277,Professional,2999,94,2.0,At-Risk Users
4278,Professional,2999,50,6.0,Normal Users
4279,Starter,999,133,4.0,Normal Users
4280,Starter,999,160,3.0,Normal Users
4281,Starter,999,137,4.0,Normal Users
4282,Starter,999,146,2.0,At-Risk Users
4283,Professional,2999,218,4.0,Normal Users
4284,Starter,999,174,3.0,Normal Users
4285,Starter,999,132,1.0,At-Risk Users
4286,Starter,999,165,3.0,Normal Users
4287,Starter,999,110,1.0,At-Risk Users
4288,Starter,999,122,3.0,Normal Users
4289,Professional,2999,157,2.0,At-Risk Users
4290,Professional,2999,123,3.0,Normal Users
4291,Starter,999,195,2.0,At-Risk Users
4292,Starter,999,223,2.0,At-Risk Users
4293,Starter,999,110,2.0,At-Risk Users
4294,Starter,999,176,4.0,Normal Users
4295,Starter,999,229,1.0,At-Risk Users
4296,Starter,999,242,1.0,At-Risk Users
4297,Enterprise,9999,153,4.0,Power Users
4298,Professional,2999,166,1.0,At-Risk Users
4299,Professional,2999,167,1.0,At-Risk Users
4300,Enterprise,9999,202,1.0,Power Users
4301,Professional,2999,53,3.0,Normal Users
4302,Starter,999,84,3.0,Normal Users
4303,Starter,999,205,2.0,At-Risk Users
4304,Starter,999,128,4.0,Normal Users
4305,Professional,2999,200,1.0,At-Risk Users
4306,Enterprise,9999,257,1.0,Power Users
4307,Starter,999,215,5.0,Normal Users
4308,Enterprise,9999,210,0.0,Power Users
4309,Starter,999,190,0.0,At-Risk Users
4310,Professional,2999,89,3.0,Normal Users
4311,Professional,2999,167,0.0,At-Risk Users
4312,Professional,2999,154,6.0,Normal Users
4313,Starter,999,111,1.0,At-Risk Users
4314,Starter,999,92,4.0,Normal Users
4315,Starter,999,138,0.0,At-Risk Users
4316,Starter,999,127,1.0,At-Risk Users
4317,Starter,999,80,1.0,At-Risk Users
4318,Professional,2999,231,2.0,At-Risk Users
4319,Professional,2999,164,4.0,Normal Users
4320,Starter,999,244,2.0,At-Risk Users
4321,Professional,2999,107,2.0,At-Risk Users
4322,Starter,999,93,4.0,Normal Users
4323,Starter,999,17,0.0,At-Risk Users
4324,Starter,999,175,1.0,At-Risk Users
4325,Starter,999,129,1.0,At-Risk Users
4326,Professional,2999,159,1.0,At-Risk Users
4327,Professional,2999,142,0.0,At-Risk Users
4328,Starter,999,63,2.0,At-Risk Users
4329,Starter,999,211,4.0,Normal Users
4330,Professional,2999,56,0.0,At-Risk Users
4331,Professional,2999,64,1.0,At-Risk Users
4332,Starter,999,94,1.0,At-Risk Users
4333,Professional,2999,47,0.0,At-Risk Users
4334,Starter,999,177,1.0,At-Risk Users
4335,Starter,999,201,2.0,At-Risk Users
4336,Professional,2999,153,0.0,At-Risk Users
4337,Starter,999,140,4.0,Normal Users
4338,Enterprise,9999,139,1.0,Power Users
4339,Professional,2999,173,5.0,Normal Users
4340,Professional,2999,179,3.0,Normal Users
4341,Professional,2999,156,1.0,At-Risk Users
4342,Professional,2999,62,2.0,At-Risk Users
4343,Starter,999,133,0.0,At-Risk Users
4344,Starter,999,200,2.0,At-Risk Users
4345,Professional,2999,90,3.0,Normal Users
4346,Professional,2999,175,3.0,Normal Users
4347,Starter,999,180,1.0,At-Risk Users
4348,Starter,999,146,1.0,At-Risk Users
4349,Starter,999,95,0.0,At-Risk Users
4350,Starter,999,132,0.0,At-Risk Users
4351,Professional,2999,260,0.0,At-Risk Users
4352,Professional,2999,123,0.0,At-Risk Users
4353,Starter,999,119,2.0,At-Risk Users
4354,Professional,2999,130,1.0,At-Risk Users
4355,Starter,999,43,0.0,At-Risk Users
4356,Starter,999,243,1.0,At-Risk Users
4357,Starter,999,192,3.0,Normal Users
4358,Starter,999,196,4.0,Normal Users
4359,Professional,2999,70,2.0,At-Risk Users
4360,Starter,999,126,4.0,Normal Users
